"index","language","sentimentPolarity","sentimentLabel","usedChars"
"58996","cs","0","neutral","108"
"50555","cs","1","positive","100"
"27594","cs","-1","negative","100"
"58791","cs","1","positive","151"
"11735","cs","0","neutral","100"
"5344","cs","1","positive","100"
"10180","cs","0","neutral","242"
"56729","cs","0","neutral","100"
"35312","cs","0","neutral","100"
"26544","cs","-1","negative","222"
"59323","cs","1","positive","100"
"873","cs","0","neutral","828"
"40447","cs","1","positive","291"
"7390","cs","1","positive","143"
"61328","cs","0","neutral","100"
"25713","cs","1","positive","100"
"16150","cs","0","neutral","200"
"21277","cs","-1","negative","100"
"66418","cs","1","positive","132"
"1951","cs","-1","negative","100"
"15222","cs","0","neutral","100"
"47207","cs","0","neutral","100"
"44275","cs","1","positive","100"
"22308","cs","0","neutral","100"
"6537","cs","0","neutral","100"
"66173","cs","1","positive","100"
"17860","cs","1","positive","100"
"23354","cs","-1","negative","100"
"63440","cs","0","neutral","100"
"15884","cs","0","neutral","100"
"24127","cs","0","neutral","100"
"11916","cs","0","neutral","211"
"68631","cs","1","positive","139"
"8465","cs","1","positive","104"
"48995","cs","0","neutral","100"
"9273","cs","0","neutral","100"
"61669","cs","1","positive","100"
"12714","cs","1","positive","100"
"15241","cs","0","neutral","346"
"44708","cs","0","neutral","100"
"7746","cs","0","neutral","100"
"50072","cs","1","positive","138"
"44184","cs","0","neutral","171"
"49870","cs","0","neutral","100"
"62115","cs","0","neutral","100"
"33262","cs","1","positive","474"
"47180","cs","0","neutral","100"
"13433","cs","0","neutral","100"
"8616","cs","0","neutral","100"
"59076","cs","0","neutral","100"
"69705","cs","1","positive","916"
"65166","cs","1","positive","120"
"13609","cs","1","positive","100"
"47778","cs","-1","negative","210"
"47301","cs","0","neutral","594"
"35494","cs","0","neutral","126"
"4595","cs","0","neutral","100"
"55249","cs","-1","negative","128"
"2057","cs","0","neutral","100"
"64768","cs","1","positive","190"
"31528","cs","0","neutral","100"
"18548","cs","1","positive","100"
"67509","cs","0","neutral","125"
"14263","cs","0","neutral","208"
"49260","cs","1","positive","100"
"8566","cs","-1","negative","100"
"59352","cs","1","positive","100"
"835","cs","0","neutral","100"
"10751","cs","1","positive","235"
"4655","cs","1","positive","100"
"20171","cs","1","positive","283"
"9302","cs","-1","negative","100"
"33022","cs","0","neutral","101"
"50842","cs","1","positive","401"
"56408","cs","1","positive","100"
"43556","cs","1","positive","100"
"66641","cs","1","positive","100"
"2844","cs","1","positive","100"
"38955","cs","1","positive","100"
"33667","cs","1","positive","126"
"60514","cs","1","positive","447"
"16687","cs","0","neutral","100"
"45393","cs","1","positive","137"
"20058","cs","0","neutral","100"
"70374","cs","0","neutral","959"
"14751","cs","0","neutral","100"
"10657","cs","0","neutral","100"
"31874","cs","1","positive","102"
"16513","cs","1","positive","100"
"26499","cs","1","positive","100"
"13351","cs","0","neutral","100"
"22269","cs","0","neutral","100"
"2114","cs","0","neutral","100"
"70228","cs","1","positive","100"
"24601","cs","0","neutral","167"
"35664","cs","1","positive","100"
"37950","cs","0","neutral","493"
"12686","cs","0","neutral","100"
"52956","cs","-1","negative","100"
"24328","cs","0","neutral","100"
"15279","cs","1","positive","420"
"67381","cs","1","positive","152"
"2862","cs","1","positive","100"
"16029","cs","0","neutral","100"
"42579","cs","0","neutral","100"
"28941","cs","1","positive","153"
"9790","cs","1","positive","182"
"19613","cs","0","neutral","100"
"36330","cs","0","neutral","100"
"12778","cs","0","neutral","100"
"26226","cs","0","neutral","265"
"66304","cs","1","positive","100"
"69147","cs","0","neutral","100"
"62888","cs","1","positive","100"
"61950","cs","1","positive","100"
"48829","cs","0","neutral","100"
"6928","cs","1","positive","100"
"31138","cs","0","neutral","100"
"3283","cs","0","neutral","100"
"20601","cs","1","positive","100"
"35756","cs","0","neutral","104"
"14868","cs","0","neutral","100"
"56232","cs","0","neutral","100"
"63428","cs","0","neutral","100"
"60994","cs","1","positive","100"
"28142","cs","0","neutral","104"
"35407","cs","0","neutral","100"
"9053","cs","0","neutral","100"
"42639","cs","0","neutral","100"
"2818","cs","1","positive","115"
"22080","cs","0","neutral","100"
"10828","cs","0","neutral","503"
"22243","cs","0","neutral","100"
"25524","cs","1","positive","100"
"67122","cs","1","positive","100"
"42671","cs","1","positive","152"
"9470","cs","0","neutral","100"
"40367","cs","1","positive","100"
"23636","cs","0","neutral","100"
"54483","cs","0","neutral","100"
"1510","cs","0","neutral","100"
"17016","cs","-1","negative","100"
"58803","cs","-1","negative","100"
"43576","cs","0","neutral","100"
"33803","cs","-1","negative","157"
"62338","cs","0","neutral","100"
"51932","cs","0","neutral","100"
"7802","cs","1","positive","100"
"21753","cs","1","positive","100"
"53771","cs","1","positive","100"
"27746","cs","0","neutral","100"
"54696","cs","0","neutral","100"
"2847","cs","0","neutral","100"
"48900","cs","1","positive","140"
"42989","cs","1","positive","100"
"44331","cs","0","neutral","100"
"31365","cs","0","neutral","100"
"70495","cs","0","neutral","100"
"66740","cs","1","positive","279"
"59133","cs","1","positive","143"
"66382","cs","1","positive","100"
"34518","cs","-1","negative","121"
"20434","cs","0","neutral","260"
"66802","cs","-1","negative","276"
"4416","cs","0","neutral","167"
"17569","cs","1","positive","100"
"67068","cs","0","neutral","486"
"70606","cs","0","neutral","100"
"2523","cs","0","neutral","100"
"1407","cs","0","neutral","100"
"15173","cs","1","positive","100"
"18550","cs","0","neutral","103"
"44865","cs","0","neutral","100"
"52779","cs","-1","negative","134"
"22001","cs","0","neutral","100"
"54481","cs","-1","negative","100"
"20620","cs","1","positive","100"
"30346","cs","-1","negative","100"
"48259","cs","1","positive","100"
"51694","cs","1","positive","187"
"66931","cs","0","neutral","590"
"1268","cs","0","neutral","100"
"60961","cs","0","neutral","100"
"19887","cs","1","positive","100"
"21006","cs","1","positive","100"
"11274","cs","0","neutral","100"
"27979","cs","0","neutral","100"
"21258","cs","0","neutral","100"
"28775","cs","-1","negative","133"
"59897","cs","-1","negative","100"
"56570","cs","0","neutral","100"
"1948","cs","0","neutral","100"
"31638","cs","0","neutral","213"
"35270","cs","0","neutral","100"
"25243","cs","1","positive","100"
"32231","cs","0","neutral","100"
"48187","cs","-1","negative","100"
"47918","cs","-1","negative","100"
"29897","cs","0","neutral","100"
"27163","cs","-1","negative","150"
"49936","cs","0","neutral","100"
"46265","cs","1","positive","100"
"55513","cs","1","positive","100"
"67812","cs","1","positive","100"
"50692","cs","-1","negative","100"
"4895","cs","1","positive","100"
"26631","cs","0","neutral","100"
"53430","cs","1","positive","100"
"58549","cs","-1","negative","111"
"867","cs","1","positive","140"
"3575","cs","0","neutral","100"
"14287","cs","1","positive","100"
"65014","cs","0","neutral","100"
"8932","cs","0","neutral","100"
"30274","cs","1","positive","100"
"17327","cs","0","neutral","100"
"48542","cs","-1","negative","106"
"27782","cs","1","positive","100"
"10996","cs","0","neutral","173"
"34203","cs","0","neutral","100"
"39447","cs","0","neutral","345"
"56506","cs","0","neutral","100"
"66692","cs","0","neutral","339"
"1040","cs","0","neutral","135"
"58500","cs","0","neutral","100"
"44742","cs","0","neutral","273"
"25112","cs","1","positive","123"
"4684","cs","-1","negative","100"
"67635","cs","0","neutral","100"
"4047","cs","0","neutral","100"
"29611","cs","1","positive","100"
"43066","cs","1","positive","136"
"55355","cs","1","positive","100"
"37905","cs","1","positive","185"
"14350","cs","-1","negative","100"
"16543","cs","1","positive","141"
"18826","cs","1","positive","118"
"54923","cs","1","positive","100"
"56177","cs","0","neutral","100"
"925","cs","0","neutral","100"
"24614","cs","0","neutral","100"
"704","cs","0","neutral","127"
"47090","cs","1","positive","126"
"56405","cs","1","positive","100"
"36692","cs","0","neutral","100"
"62468","cs","1","positive","100"
"68250","cs","0","neutral","100"
"7379","cs","0","neutral","100"
"12644","cs","0","neutral","100"
"25909","cs","1","positive","100"
"43496","cs","1","positive","100"
"59166","cs","0","neutral","185"
"37097","cs","1","positive","100"
"34194","cs","0","neutral","100"
"43057","cs","1","positive","100"
"56857","cs","0","neutral","298"
"64895","cs","1","positive","128"
"68178","cs","1","positive","170"
"55614","cs","0","neutral","100"
"50077","cs","0","neutral","100"
"70578","cs","1","positive","100"
"19477","cs","0","neutral","265"
"30804","cs","-1","negative","100"
"50485","cs","1","positive","181"
"7836","cs","1","positive","100"
"45805","cs","1","positive","100"
"3999","cs","1","positive","100"
"62091","cs","0","neutral","100"
"21239","cs","-1","negative","100"
"68267","cs","1","positive","100"
"18099","cs","1","positive","100"
"16498","cs","1","positive","100"
"23828","cs","-1","negative","135"
"23826","cs","1","positive","100"
"43763","cs","1","positive","163"
"52348","cs","0","neutral","100"
"53029","cs","1","positive","100"
"67427","cs","1","positive","100"
"67552","cs","1","positive","100"
"52315","cs","0","neutral","100"
"66135","cs","1","positive","441"
"21570","cs","0","neutral","100"
"38771","cs","1","positive","100"
"35748","cs","0","neutral","100"
"23342","cs","0","neutral","100"
"5264","cs","1","positive","100"
"32622","cs","1","positive","100"
"39458","cs","1","positive","100"
"41528","cs","0","neutral","100"
"24374","cs","0","neutral","100"
"54834","cs","1","positive","100"
"18221","cs","0","neutral","100"
"16970","cs","1","positive","146"
"29885","cs","0","neutral","100"
"15431","cs","1","positive","100"
"59564","cs","1","positive","100"
"46266","cs","0","neutral","100"
"22543","cs","0","neutral","100"
"59153","cs","1","positive","100"
"10223","cs","0","neutral","184"
"24607","cs","1","positive","100"
"37248","cs","0","neutral","100"
"49800","cs","1","positive","100"
"35467","cs","-1","negative","100"
"66635","cs","1","positive","100"
"10678","cs","-1","negative","175"
"10868","cs","-1","negative","217"
"69665","cs","0","neutral","100"
"17053","cs","0","neutral","100"
"68423","cs","-1","negative","100"
"55384","cs","0","neutral","123"
"37107","cs","0","neutral","100"
"62817","cs","1","positive","262"
"10332","cs","1","positive","137"
"59400","cs","0","neutral","100"
"48197","cs","1","positive","100"
"22085","cs","0","neutral","100"
"55504","cs","1","positive","100"
"32310","cs","1","positive","207"
"65758","cs","0","neutral","100"
"55399","cs","1","positive","130"
"66426","cs","1","positive","117"
"10689","cs","0","neutral","100"
"69784","cs","1","positive","100"
"23278","cs","-1","negative","100"
"34002","cs","1","positive","100"
"34235","cs","1","positive","237"
"44385","cs","0","neutral","100"
"42497","cs","1","positive","100"
"25613","cs","0","neutral","186"
"61388","cs","0","neutral","100"
"41936","cs","-1","negative","100"
"22811","cs","1","positive","100"
"22378","cs","0","neutral","100"
"45922","cs","-1","negative","200"
"58991","cs","0","neutral","244"
"53994","cs","1","positive","100"
"69763","cs","0","neutral","100"
"42257","cs","0","neutral","100"
"52597","cs","1","positive","100"
"27263","cs","0","neutral","100"
"42172","cs","0","neutral","100"
"2163","cs","0","neutral","307"
"4183","cs","0","neutral","100"
"33697","cs","0","neutral","100"
"28476","cs","-1","negative","100"
"50524","cs","0","neutral","242"
"23145","cs","0","neutral","100"
"34324","cs","1","positive","100"
"48571","cs","0","neutral","234"
"52911","cs","0","neutral","100"
"4477","cs","0","neutral","100"
"52645","cs","0","neutral","100"
"40004","cs","1","positive","311"
"47280","cs","-1","negative","100"
"29342","cs","0","neutral","103"
"24855","cs","-1","negative","100"
"11675","cs","0","neutral","100"
"16149","cs","0","neutral","144"
"56823","cs","0","neutral","210"
"70732","cs","1","positive","102"
"53494","cs","1","positive","200"
"57196","cs","0","neutral","222"
"12213","cs","0","neutral","100"
"58025","cs","0","neutral","100"
"50317","cs","0","neutral","100"
"37355","cs","0","neutral","100"
"2611","cs","0","neutral","100"
"15926","cs","-1","negative","338"
"29829","cs","1","positive","469"
"8978","cs","0","neutral","100"
"45833","cs","0","neutral","100"
"65321","cs","0","neutral","100"
"37547","cs","0","neutral","100"
"51764","cs","1","positive","100"
"33083","cs","0","neutral","288"
"24687","cs","0","neutral","100"
"7880","cs","1","positive","100"
"69004","cs","1","positive","100"
"49249","cs","-1","negative","100"
"23665","cs","0","neutral","100"
"44035","cs","1","positive","100"
"43006","cs","1","positive","100"
"24352","cs","0","neutral","100"
"61165","cs","1","positive","100"
"8721","cs","-1","negative","202"
"27690","cs","1","positive","123"
"42523","cs","1","positive","100"
"45724","cs","1","positive","100"
"64077","cs","1","positive","100"
"34096","cs","0","neutral","100"
"61722","cs","1","positive","100"
"7821","cs","1","positive","359"
"39982","cs","1","positive","100"
"7970","cs","0","neutral","100"
"44749","cs","-1","negative","145"
"20144","cs","1","positive","100"
"38201","cs","1","positive","100"
"18297","cs","0","neutral","100"
"29865","cs","0","neutral","100"
"15736","cs","1","positive","100"
"52011","cs","1","positive","211"
"53504","cs","0","neutral","117"
"40416","cs","1","positive","239"
"42108","cs","0","neutral","100"
"2391","cs","0","neutral","100"
"60656","cs","1","positive","100"
"26684","cs","0","neutral","100"
"45035","cs","1","positive","100"
"7639","cs","0","neutral","100"
"37089","cs","0","neutral","100"
"48026","cs","0","neutral","100"
"32532","cs","0","neutral","100"
"5231","cs","1","positive","141"
"49599","cs","0","neutral","100"
"49015","cs","0","neutral","100"
"66431","cs","1","positive","100"
"7041","cs","0","neutral","100"
"30563","cs","0","neutral","100"
"25783","cs","1","positive","100"
"56509","cs","1","positive","135"
"51933","cs","1","positive","155"
"27621","cs","0","neutral","100"
"9160","cs","0","neutral","100"
"48773","cs","1","positive","222"
"35133","cs","0","neutral","100"
"41868","cs","1","positive","100"
"66332","cs","-1","negative","100"
"16516","cs","0","neutral","100"
"31787","cs","1","positive","175"
"24449","cs","0","neutral","100"
"31221","cs","0","neutral","100"
"29119","cs","0","neutral","100"
"30654","cs","-1","negative","159"
"49211","cs","0","neutral","100"
"46979","cs","0","neutral","100"
"58844","cs","1","positive","109"
"17902","cs","0","neutral","100"
"5036","cs","0","neutral","100"
"16590","cs","-1","negative","100"
"68033","cs","0","neutral","224"
"35782","cs","1","positive","100"
"602","cs","1","positive","100"
"8768","cs","0","neutral","100"
"36952","cs","1","positive","100"
"64647","cs","-1","negative","100"
"6252","cs","1","positive","148"
"9765","cs","1","positive","100"
"43191","cs","1","positive","125"
"59767","cs","0","neutral","160"
"65604","cs","-1","negative","100"
"43891","cs","1","positive","307"
"33014","cs","0","neutral","100"
"6834","cs","0","neutral","100"
"5411","cs","0","neutral","100"
"68917","cs","0","neutral","183"
"42420","cs","1","positive","100"
"39935","cs","1","positive","100"
"69907","cs","1","positive","129"
"17410","cs","0","neutral","100"
"10178","cs","1","positive","132"
"8414","cs","-1","negative","100"
"42249","cs","-1","negative","100"
"61620","cs","1","positive","100"
"56940","cs","0","neutral","100"
"58650","cs","1","positive","194"
"41483","cs","0","neutral","100"
"988","cs","0","neutral","100"
"22179","cs","0","neutral","100"
"39390","cs","-1","negative","100"
"37558","cs","1","positive","100"
"17552","cs","0","neutral","100"
"12271","cs","0","neutral","100"
"17593","cs","1","positive","100"
"13566","cs","0","neutral","100"
"38243","cs","0","neutral","204"
"35309","cs","0","neutral","100"
"39094","cs","0","neutral","100"
"64215","cs","0","neutral","100"
"40502","cs","0","neutral","100"
"35485","cs","0","neutral","100"
"13450","cs","0","neutral","100"
"65879","cs","0","neutral","133"
"50418","cs","0","neutral","100"
"53794","cs","0","neutral","100"
"16954","cs","1","positive","1037"
"49649","cs","0","neutral","133"
"45389","cs","1","positive","125"
"69028","cs","-1","negative","100"
"61459","cs","1","positive","100"
"33036","cs","0","neutral","100"
"8417","cs","1","positive","397"
"40325","cs","1","positive","152"
"4274","cs","0","neutral","100"
"21607","cs","0","neutral","100"
"15316","cs","0","neutral","100"
"50598","cs","1","positive","100"
"40916","cs","1","positive","100"
"23334","cs","0","neutral","100"
"62635","cs","1","positive","151"
"12928","cs","1","positive","100"
"5116","cs","1","positive","100"
"55705","cs","1","positive","100"
"69773","cs","0","neutral","100"
"64729","cs","1","positive","155"
"56088","cs","1","positive","100"
"54843","cs","0","neutral","304"
"2621","cs","0","neutral","100"
"47816","cs","1","positive","442"
"60648","cs","1","positive","211"
"9982","cs","-1","negative","100"
"39549","cs","1","positive","160"
"16941","cs","0","neutral","100"
"26748","cs","-1","negative","100"
"17508","cs","0","neutral","100"
"36097","cs","1","positive","242"
"14893","cs","1","positive","175"
"45583","cs","0","neutral","100"
"33412","cs","1","positive","100"
"52043","cs","0","neutral","100"
"21939","cs","0","neutral","100"
"32036","cs","0","neutral","144"
"67366","cs","1","positive","100"
"49913","cs","0","neutral","100"
"52025","cs","0","neutral","100"
"10639","cs","1","positive","141"
"30520","cs","1","positive","100"
"3626","cs","1","positive","100"
"68860","cs","0","neutral","100"
"19810","cs","1","positive","100"
"43321","cs","0","neutral","100"
"16084","cs","1","positive","100"
"34910","cs","1","positive","100"
"42720","cs","1","positive","109"
"60047","cs","-1","negative","211"
"63961","cs","-1","negative","100"
"4299","cs","0","neutral","101"
"14001","cs","0","neutral","100"
"38106","cs","-1","negative","198"
"52890","cs","1","positive","100"
"5756","cs","-1","negative","100"
"28772","cs","1","positive","100"
"34217","cs","0","neutral","100"
"66427","cs","-1","negative","100"
"48801","cs","1","positive","100"
"45684","cs","0","neutral","100"
"35729","cs","0","neutral","100"
"41139","cs","-1","negative","125"
"29482","cs","0","neutral","100"
"11224","cs","0","neutral","100"
"32520","cs","0","neutral","100"
"32605","cs","1","positive","100"
"62103","cs","1","positive","100"
"58535","cs","-1","negative","100"
"14727","cs","0","neutral","100"
"43484","cs","1","positive","100"
"20542","cs","1","positive","214"
"27145","cs","-1","negative","100"
"66367","cs","1","positive","100"
"36006","cs","1","positive","201"
"7502","cs","0","neutral","521"
"54681","cs","1","positive","100"
"13940","cs","1","positive","100"
"766","cs","0","neutral","186"
"50198","cs","0","neutral","100"
"58644","cs","1","positive","100"
"60606","cs","1","positive","100"
"14978","cs","0","neutral","370"
"60293","cs","1","positive","457"
"14601","cs","1","positive","248"
"67649","cs","0","neutral","252"
"60352","cs","1","positive","100"
"25545","cs","1","positive","100"
"16502","cs","0","neutral","100"
"36691","cs","0","neutral","213"
"59779","cs","0","neutral","109"
"61756","cs","1","positive","100"
"28169","cs","0","neutral","330"
"35666","cs","0","neutral","100"
"60589","cs","0","neutral","100"
"62023","cs","1","positive","215"
"4530","cs","0","neutral","100"
"5292","cs","0","neutral","100"
"46296","cs","1","positive","136"
"46961","cs","0","neutral","134"
"50269","cs","1","positive","100"
"33525","cs","1","positive","100"
"67944","cs","0","neutral","100"
"58594","cs","-1","negative","152"
"56996","cs","0","neutral","246"
"48784","cs","-1","negative","100"
"54625","cs","1","positive","113"
"9815","cs","0","neutral","100"
"10698","cs","0","neutral","320"
"16222","cs","1","positive","100"
"38316","cs","0","neutral","100"
"41884","cs","1","positive","100"
"27503","cs","0","neutral","100"
"34685","cs","0","neutral","190"
"32157","cs","1","positive","100"
"32174","cs","1","positive","100"
"25547","cs","0","neutral","134"
"57537","cs","0","neutral","390"
"15294","cs","0","neutral","127"
"53752","cs","1","positive","100"
"16980","cs","1","positive","118"
"70088","cs","1","positive","100"
"47135","cs","1","positive","100"
"6526","cs","0","neutral","100"
"166","cs","1","positive","100"
"70478","cs","1","positive","100"
"69645","cs","0","neutral","100"
"65981","cs","1","positive","124"
"16255","cs","0","neutral","100"
"5568","cs","1","positive","100"
"30369","cs","0","neutral","100"
"19201","cs","1","positive","100"
"19998","cs","0","neutral","100"
"46827","cs","0","neutral","100"
"55135","cs","0","neutral","100"
"3482","cs","0","neutral","100"
"29952","cs","-1","negative","173"
"45818","cs","0","neutral","100"
"57138","cs","1","positive","115"
"26527","cs","1","positive","100"
"1505","cs","0","neutral","100"
"3630","cs","0","neutral","100"
"9855","cs","0","neutral","100"
"64940","cs","1","positive","180"
"8305","cs","1","positive","100"
"17551","cs","0","neutral","100"
"50560","cs","0","neutral","429"
"19948","cs","1","positive","100"
"27817","cs","1","positive","100"
"5866","cs","0","neutral","1013"
"35503","cs","1","positive","134"
"45570","cs","0","neutral","100"
"58973","cs","0","neutral","100"
"9574","cs","1","positive","100"
"52240","cs","1","positive","155"
"39475","cs","1","positive","100"
"69139","cs","-1","negative","100"
"41222","cs","0","neutral","100"
"59665","cs","1","positive","121"
"29997","cs","0","neutral","100"
"1315","cs","0","neutral","100"
"14648","cs","0","neutral","100"
"33126","cs","-1","negative","100"
"59685","cs","0","neutral","100"
"18594","cs","0","neutral","205"
"43374","cs","0","neutral","100"
"18971","cs","0","neutral","100"
"8032","cs","-1","negative","124"
"31483","cs","-1","negative","100"
"18236","cs","0","neutral","100"
"58848","cs","0","neutral","100"
"63375","cs","0","neutral","100"
"36266","cs","-1","negative","100"
"59105","cs","1","positive","100"
"58082","cs","1","positive","100"
"34765","cs","1","positive","118"
"54108","cs","0","neutral","100"
"53588","cs","1","positive","100"
"53804","cs","1","positive","100"
"5472","cs","0","neutral","100"
"21133","cs","0","neutral","100"
"49008","cs","0","neutral","100"
"13255","cs","0","neutral","100"
"37673","cs","0","neutral","286"
"60947","cs","0","neutral","100"
"66476","cs","1","positive","242"
"60191","cs","0","neutral","738"
"21848","cs","0","neutral","100"
"58225","cs","1","positive","100"
"66193","cs","0","neutral","100"
"52290","cs","1","positive","100"
"43849","cs","0","neutral","168"
"8727","cs","0","neutral","100"
"19892","cs","1","positive","100"
"53889","cs","0","neutral","249"
"17178","cs","1","positive","100"
"67926","cs","1","positive","100"
"36669","cs","1","positive","179"
"42256","cs","0","neutral","100"
"47275","cs","1","positive","100"
"55917","cs","0","neutral","210"
"21362","cs","1","positive","100"
"48096","cs","0","neutral","100"
"50406","cs","0","neutral","223"
"46412","cs","0","neutral","103"
"36725","cs","-1","negative","100"
"66899","cs","1","positive","157"
"52893","cs","1","positive","100"
"42947","cs","1","positive","144"
"70164","cs","0","neutral","100"
"41925","cs","0","neutral","314"
"11177","cs","0","neutral","755"
"57881","cs","1","positive","100"
"45090","cs","-1","negative","100"
"24955","cs","0","neutral","100"
"9791","cs","1","positive","100"
"860","cs","-1","negative","100"
"28612","cs","0","neutral","100"
"66123","cs","1","positive","100"
"17081","cs","0","neutral","100"
"60629","cs","0","neutral","100"
"24529","cs","1","positive","100"
"15993","cs","0","neutral","100"
"25871","cs","1","positive","100"
"11125","cs","0","neutral","100"
"25710","cs","-1","negative","100"
"1458","cs","0","neutral","546"
"49689","cs","-1","negative","100"
"21345","cs","0","neutral","100"
"63358","cs","0","neutral","100"
"2617","cs","1","positive","102"
"67877","cs","0","neutral","129"
"4249","cs","0","neutral","100"
"15819","cs","0","neutral","100"
"45030","cs","0","neutral","100"
"22915","cs","0","neutral","100"
"9488","cs","0","neutral","100"
"31444","cs","0","neutral","170"
"31165","cs","0","neutral","100"
"7857","cs","1","positive","264"
"16295","cs","0","neutral","100"
"34028","cs","0","neutral","100"
"40898","cs","-1","negative","100"
"51044","cs","1","positive","116"
"26491","cs","1","positive","100"
"432","cs","0","neutral","100"
"2773","cs","1","positive","100"
"44712","cs","1","positive","100"
"59275","cs","1","positive","100"
"40387","cs","1","positive","126"
"11450","cs","1","positive","100"
"20918","cs","1","positive","100"
"9694","cs","1","positive","100"
"56156","cs","1","positive","100"
"61927","cs","1","positive","100"
"46319","cs","-1","negative","161"
"14262","cs","0","neutral","100"
"26438","cs","0","neutral","100"
"9588","cs","0","neutral","100"
"67823","cs","1","positive","164"
"21943","cs","0","neutral","100"
"59131","cs","-1","negative","241"
"10659","cs","0","neutral","100"
"6950","cs","1","positive","435"
"68403","cs","1","positive","194"
"59711","cs","0","neutral","100"
"9299","cs","0","neutral","100"
"32849","cs","0","neutral","100"
"66496","cs","1","positive","201"
"54541","cs","1","positive","135"
"46610","cs","1","positive","222"
"5227","cs","1","positive","100"
"37273","cs","1","positive","100"
"67433","cs","1","positive","100"
"1943","cs","0","neutral","100"
"32234","cs","0","neutral","100"
"12387","cs","1","positive","100"
"54536","cs","0","neutral","100"
"23971","cs","0","neutral","100"
"13442","cs","0","neutral","100"
"60877","cs","0","neutral","100"
"28076","cs","0","neutral","100"
"31625","cs","-1","negative","100"
"20990","cs","0","neutral","100"
"42637","cs","0","neutral","100"
"59815","cs","0","neutral","575"
"8145","cs","0","neutral","100"
"36931","cs","0","neutral","100"
"57576","cs","0","neutral","100"
"31852","cs","1","positive","100"
"27966","cs","-1","negative","100"
"57647","cs","0","neutral","149"
"40936","cs","0","neutral","100"
"63109","cs","1","positive","100"
"6511","cs","0","neutral","100"
"51030","cs","-1","negative","100"
"27801","cs","0","neutral","100"
"24729","cs","0","neutral","100"
"43875","cs","1","positive","100"
"25964","cs","1","positive","100"
"5971","cs","1","positive","100"
"51636","cs","1","positive","100"
"33319","cs","0","neutral","100"
"27526","cs","0","neutral","100"
"36788","cs","1","positive","100"
"5394","cs","1","positive","349"
"40811","cs","-1","negative","100"
"68002","cs","0","neutral","100"
"56222","cs","1","positive","100"
"26128","cs","-1","negative","129"
"37897","cs","0","neutral","100"
"6896","cs","1","positive","117"
"58624","cs","0","neutral","100"
"19924","cs","0","neutral","100"
"62741","cs","-1","negative","100"
"59399","cs","0","neutral","100"
"1031","cs","1","positive","100"
"21027","cs","0","neutral","100"
"46531","cs","1","positive","105"
"11853","cs","0","neutral","287"
"27785","cs","1","positive","100"
"2117","cs","0","neutral","100"
"38094","cs","0","neutral","124"
"50287","cs","1","positive","172"
"69503","cs","1","positive","100"
"62455","cs","1","positive","100"
"4124","cs","0","neutral","100"
"37297","cs","1","positive","100"
"32549","cs","-1","negative","118"
"34306","cs","0","neutral","100"
"52132","cs","0","neutral","117"
"69952","cs","1","positive","158"
"26082","cs","1","positive","100"
"60669","cs","1","positive","100"
"56282","cs","-1","negative","100"
"1959","cs","1","positive","100"
"26124","cs","1","positive","100"
"41496","cs","0","neutral","100"
"16386","cs","0","neutral","100"
"13875","cs","-1","negative","100"
"52854","cs","-1","negative","100"
"56651","cs","0","neutral","114"
"43350","cs","1","positive","100"
"39036","cs","0","neutral","100"
"10619","cs","1","positive","100"
"65881","cs","1","positive","230"
"18545","cs","0","neutral","100"
"16119","cs","0","neutral","100"
"19723","cs","1","positive","311"
"16134","cs","1","positive","100"
"37231","cs","-1","negative","100"
"29626","cs","-1","negative","100"
"60421","cs","-1","negative","100"
"56197","cs","0","neutral","100"
"48544","cs","0","neutral","250"
"21439","cs","1","positive","100"
"48140","cs","-1","negative","125"
"6959","cs","0","neutral","100"
"34404","cs","0","neutral","100"
"2664","cs","0","neutral","124"
"53557","cs","0","neutral","100"
"12043","cs","0","neutral","100"
"32631","cs","0","neutral","100"
"13299","cs","0","neutral","131"
"49611","cs","0","neutral","125"
"61081","cs","1","positive","116"
"19343","cs","0","neutral","100"
"45165","cs","1","positive","217"
"4679","cs","0","neutral","221"
"49364","cs","1","positive","121"
"32000","cs","0","neutral","100"
"36407","cs","1","positive","100"
"51029","cs","0","neutral","100"
"36355","cs","1","positive","100"
"43234","cs","0","neutral","100"
"33654","cs","1","positive","100"
"29360","cs","0","neutral","100"
"19647","cs","0","neutral","108"
"69755","cs","1","positive","133"
"52381","cs","1","positive","106"
"21844","cs","0","neutral","100"
"22616","cs","0","neutral","100"
"23914","cs","1","positive","100"
"42557","cs","1","positive","169"
"61574","cs","1","positive","206"
"19101","cs","-1","negative","115"
"1440","cs","1","positive","114"
"61155","cs","1","positive","100"
"50962","cs","0","neutral","225"
"45886","cs","0","neutral","147"
"53825","cs","1","positive","113"
"11416","cs","0","neutral","100"
"40946","cs","1","positive","100"
"34393","cs","1","positive","100"
"63664","cs","1","positive","100"
"69164","cs","1","positive","100"
"32480","cs","0","neutral","100"
"38928","cs","0","neutral","100"
"1090","cs","0","neutral","100"
"59959","cs","-1","negative","100"
"7985","cs","1","positive","100"
"68638","cs","1","positive","100"
"69221","cs","1","positive","100"
"36103","cs","-1","negative","100"
"50821","cs","1","positive","100"
"21150","cs","0","neutral","100"
"56633","cs","0","neutral","130"
"44193","cs","1","positive","100"
"68299","cs","1","positive","390"
"62064","cs","0","neutral","100"
"49487","cs","0","neutral","100"
